timestamp,facility_id,device_id,energy_kwh,operational_load,temperature_c,utilization_percent
2026-06-17 22:00:00,3,8,67.48,65.94,26.8,60.03
2026-06-17 22:00:00,3,9,34.79,63.3,26.8,62.12
2026-06-17 22:00:00,4,10,56.52,62.86,26.8,60.75
2026-06-17 22:00:00,4,11,42.87,67.24,26.8,66.67
2026-06-17 22:00:00,4,12,59.77,57.31,26.8,64.53
2026-06-17 23:00:00,1,1,64.37,70.16,24.6,64.78
2026-06-17 23:00:00,1,2,48.54,63.15,24.6,65.67
2026-06-17 23:00:00,1,3,26.41,55.19,24.6,53.75
2026-06-17 23:00:00,2,4,62.36,66.15,24.6,65.34
2026-06-17 23:00:00,2,5,57.81,56.31,24.6,59.19
2026-06-17 23:00:00,2,6,29.87,58.66,24.6,57.45
2026-06-17 23:00:00,3,7,69.92,64.03,24.6,62.63
2026-06-17 23:00:00,3,8,63.25,64.98,24.6,65.17
2026-06-17 23:00:00,3,9,34.74,59.7,24.6,66.56
2026-06-17 23:00:00,4,10,54.03,72.25,24.6,71.96
2026-06-17 23:00:00,4,11,39.52,62.4,24.6,64.49
2026-06-17 23:00:00,4,12,60.23,62.76,24.6,62.47
2026-06-18 00:00:00,1,1,36.44,40.04,25.17,34.54
2026-06-18 00:00:00,1,2,30.6,37.41,25.17,34.36
2026-06-18 00:00:00,1,3,15.96,44.42,25.17,43.58
2026-06-18 00:00:00,2,4,43.28,28.8,25.17,34.4
2026-06-18 00:00:00,2,5,34.89,49.68,25.17,46.03
2026-06-18 00:00:00,2,6,19.19,54.16,25.17,53.31
2026-06-18 00:00:00,3,7,52.45,34.09,25.17,39.78
2026-06-18 00:00:00,3,8,46.35,43.59,25.17,38.72
2026-06-18 00:00:00,3,9,22.11,39.45,25.17,43.42
2026-06-18 00:00:00,4,10,38.26,40.51,25.17,41.03
2026-06-18 00:00:00,4,11,29.25,32.21,25.17,35.59
2026-06-18 00:00:00,4,12,39.55,31.31,25.17,33.15
2026-06-18 01:00:00,1,1,43.12,43.47,22.86,41.83
2026-06-18 01:00:00,1,2,28.46,35.5,22.86,35.38
2026-06-18 01:00:00,1,3,16.62,50.43,22.86,47.21
2026-06-18 01:00:00,2,4,46.37,44.33,22.86,41.76
2026-06-18 01:00:00,2,5,35.25,47.14,22.86,47.27
2026-06-18 01:00:00,2,6,19.04,46.63,22.86,49.42
2026-06-18 01:00:00,3,7,55.17,55.4,22.86,52.27
2026-06-18 01:00:00,3,8,38.75,44.96,22.86,39.81
2026-06-18 01:00:00,3,9,22.69,50.0,22.86,41.06
2026-06-18 01:00:00,4,10,36.35,33.06,22.86,38.74
2026-06-18 01:00:00,4,11,28.98,39.57,22.86,43.08
2026-06-18 01:00:00,4,12,36.35,42.93,22.86,45.01
2026-06-18 02:00:00,1,1,36.91,41.69,22.79,43.82
2026-06-18 02:00:00,1,2,33.6,48.12,22.79,42.45
2026-06-18 02:00:00,1,3,14.17,37.73,22.79,37.3
2026-06-18 02:00:00,2,4,35.59,41.6,22.79,39.79
2026-06-18 02:00:00,2,5,37.71,36.7,22.79,31.88
2026-06-18 02:00:00,2,6,17.4,40.43,22.79,42.77
2026-06-18 02:00:00,3,7,40.17,39.75,22.79,43.88
2026-06-18 02:00:00,3,8,42.5,44.9,22.79,47.5
2026-06-18 02:00:00,3,9,22.14,37.09,22.79,38.14
2026-06-18 02:00:00,4,10,32.07,21.68,22.79,28.52
2026-06-18 02:00:00,4,11,24.93,40.88,22.79,33.69
2026-06-18 02:00:00,4,12,40.52,48.25,22.79,40.61
2026-06-18 03:00:00,1,1,38.38,38.13,22.43,36.43
2026-06-18 03:00:00,1,2,31.29,45.83,22.43,42.15
2026-06-18 03:00:00,1,3,15.28,47.23,22.43,44.12
2026-06-18 03:00:00,2,4,50.92,33.63,22.43,32.45
2026-06-18 03:00:00,2,5,35.89,44.84,22.43,36.97
2026-06-18 03:00:00,2,6,19.2,36.48,22.43,37.44
2026-06-18 03:00:00,3,7,47.79,39.3,22.43,41.77
2026-06-18 03:00:00,3,8,39.41,41.39,22.43,36.25
2026-06-18 03:00:00,3,9,22.78,31.11,22.43,31.66
2026-06-18 03:00:00,4,10,37.87,30.35,22.43,29.58
2026-06-18 03:00:00,4,11,24.82,49.12,22.43,46.02
2026-06-18 03:00:00,4,12,37.48,33.98,22.43,34.58
2026-06-18 04:00:00,1,1,36.92,35.86,24.17,36.24
2026-06-18 04:00:00,1,2,30.74,53.04,24.17,51.26
2026-06-18 04:00:00,1,3,16.6,37.62,24.17,38.25
2026-06-18 04:00:00,2,4,41.58,34.8,24.17,35.99
2026-06-18 04:00:00,2,5,29.95,46.53,24.17,45.84
2026-06-18 04:00:00,2,6,17.43,47.13,24.17,44.4
2026-06-18 04:00:00,3,7,44.77,35.15,24.17,38.7
2026-06-18 04:00:00,3,8,44.85,35.86,24.17,43.1
2026-06-18 04:00:00,3,9,20.37,39.36,24.17,45.05
2026-06-18 04:00:00,4,10,36.4,26.24,24.17,31.06
2026-06-18 04:00:00,4,11,22.6,25.86,24.17,31.17
2026-06-18 04:00:00,4,12,45.62,50.43,24.17,43.85
2026-06-18 05:00:00,1,1,43.55,43.38,25.89,43.32
2026-06-18 05:00:00,1,2,30.84,34.75,25.89,35.13
2026-06-18 05:00:00,1,3,14.57,36.73,25.89,36.34
2026-06-18 05:00:00,2,4,47.27,41.47,25.89,35.22
2026-06-18 05:00:00,2,5,39.85,29.84,25.89,36.34
2026-06-18 05:00:00,2,6,20.74,48.73,25.89,51.06
2026-06-18 05:00:00,3,7,51.38,45.13,25.89,44.03
2026-06-18 05:00:00,3,8,37.83,54.52,25.89,48.25
2026-06-18 05:00:00,3,9,23.51,42.86,25.89,45.56
2026-06-18 05:00:00,4,10,33.22,41.53,25.89,40.8
2026-06-18 05:00:00,4,11,24.87,42.15,25.89,43.23
2026-06-18 05:00:00,4,12,37.57,41.77,25.89,45.64
2026-06-18 06:00:00,1,1,49.25,65.33,25.31,56.71
2026-06-18 06:00:00,1,2,42.9,66.0,25.31,57.09
2026-06-18 06:00:00,1,3,20.87,51.39,25.31,51.74
2026-06-18 06:00:00,2,4,60.4,62.38,25.31,60.12
2026-06-18 06:00:00,2,5,44.09,61.66,25.31,58.72
2026-06-18 06:00:00,2,6,25.47,55.2,25.31,58.19
2026-06-18 06:00:00,3,7,68.63,65.73,25.31,64.05
2026-06-18 06:00:00,3,8,56.06,59.39,25.31,58.51
2026-06-18 06:00:00,3,9,29.15,50.38,25.31,53.5
2026-06-18 06:00:00,4,10,45.34,51.59,25.31,46.82
2026-06-18 06:00:00,4,11,35.96,53.41,25.31,58.47
2026-06-18 06:00:00,4,12,52.75,54.45,25.31,56.28
2026-06-18 07:00:00,1,1,51.72,51.0,27.01,56.85
2026-06-18 07:00:00,1,2,41.36,55.05,27.01,52.33
2026-06-18 07:00:00,1,3,21.73,61.09,27.01,58.07
2026-06-18 07:00:00,2,4,64.8,49.14,27.01,52.64
2026-06-18 07:00:00,2,5,49.04,50.63,27.01,50.76
2026-06-18 07:00:00,2,6,27.6,58.63,27.01,52.69
2026-06-18 07:00:00,3,7,70.3,51.43,27.01,57.56
2026-06-18 07:00:00,3,8,55.21,58.83,27.01,60.65
2026-06-18 07:00:00,3,9,31.73,62.54,27.01,58.25
2026-06-18 07:00:00,4,10,46.35,57.23,27.01,58.13
2026-06-18 07:00:00,4,11,38.05,54.61,27.01,58.22
2026-06-18 07:00:00,4,12,51.59,44.36,27.01,46.57
2026-06-18 08:00:00,1,1,51.77,58.45,26.97,54.02
2026-06-18 08:00:00,1,2,39.49,49.39,26.97,53.13
2026-06-18 08:00:00,1,3,22.12,48.28,26.97,53.01
2026-06-18 08:00:00,2,4,62.92,56.63,26.97,60.73
2026-06-18 08:00:00,2,5,47.57,55.25,26.97,48.74
2026-06-18 08:00:00,2,6,26.32,54.89,26.97,53.3
2026-06-18 08:00:00,3,7,72.57,64.95,26.97,60.85
2026-06-18 08:00:00,3,8,56.75,59.68,26.97,55.49
2026-06-18 08:00:00,3,9,30.27,55.11,26.97,57.38
2026-06-18 08:00:00,4,10,51.34,61.24,26.97,61.04
2026-06-18 08:00:00,4,11,36.92,58.71,26.97,56.13
2026-06-18 08:00:00,4,12,50.99,61.93,26.97,55.95
2026-06-18 09:00:00,1,1,83.45,74.61,29.85,77.36
2026-06-18 09:00:00,1,2,60.1,66.08,29.85,76.0
2026-06-18 09:00:00,1,3,31.7,80.6,29.85,79.89
2026-06-18 09:00:00,2,4,101.95,78.26,29.85,77.3
2026-06-18 09:00:00,2,5,69.3,84.58,29.85,80.05
2026-06-18 09:00:00,2,6,35.74,79.33,29.85,83.83
2026-06-18 09:00:00,3,7,112.34,82.04,29.85,77.12
2026-06-18 09:00:00,3,8,74.73,73.03,29.85,78.21
2026-06-18 09:00:00,3,9,42.93,81.57,29.85,81.47
2026-06-18 09:00:00,4,10,79.22,75.64,29.85,76.26
2026-06-18 09:00:00,4,11,54.71,77.24,29.85,79.08
2026-06-18 09:00:00,4,12,78.03,76.65,29.85,75.26
2026-06-18 10:00:00,1,1,98.21,88.9,32.84,83.44
2026-06-18 10:00:00,1,2,63.34,75.77,32.84,77.7
2026-06-18 10:00:00,1,3,32.03,79.92,32.84,75.91
2026-06-18 10:00:00,2,4,106.45,81.38,32.84,76.65
2026-06-18 10:00:00,2,5,132.06,71.17,32.84,73.31
2026-06-18 10:00:00,2,6,36.11,87.45,32.84,82.76
2026-06-18 10:00:00,3,7,117.24,80.97,32.84,83.01
2026-06-18 10:00:00,3,8,78.81,80.17,32.84,80.28
2026-06-18 10:00:00,3,9,43.65,86.54,32.84,84.62
2026-06-18 10:00:00,4,10,82.57,75.67,32.84,77.11
2026-06-18 10:00:00,4,11,58.83,82.52,32.84,79.1
2026-06-18 10:00:00,4,12,76.54,75.8,32.84,79.79
2026-06-18 11:00:00,1,1,90.53,80.89,31.0,81.58
2026-06-18 11:00:00,1,2,60.98,76.7,31.0,75.38
2026-06-18 11:00:00,1,3,30.53,78.37,31.0,77.6
2026-06-18 11:00:00,2,4,102.11,74.0,31.0,78.84
2026-06-18 11:00:00,2,5,68.93,71.71,31.0,71.92
2026-06-18 11:00:00,2,6,37.06,81.52,31.0,84.66
2026-06-18 11:00:00,3,7,115.5,77.12,31.0,85.52
2026-06-18 11:00:00,3,8,81.38,84.93,31.0,82.2
2026-06-18 11:00:00,3,9,44.49,89.07,31.0,81.48
2026-06-18 11:00:00,4,10,75.16,82.05,31.0,78.44
2026-06-18 11:00:00,4,11,55.06,84.01,31.0,83.72
2026-06-18 11:00:00,4,12,74.63,82.0,31.0,82.19
2026-06-18 12:00:00,1,1,88.58,75.72,32.43,76.4
2026-06-18 12:00:00,1,2,63.07,69.39,32.43,78.43
2026-06-18 12:00:00,1,3,31.99,79.28,32.43,79.74
2026-06-18 12:00:00,2,4,109.25,85.12,32.43,79.89
2026-06-18 12:00:00,2,5,72.86,87.06,32.43,84.15
2026-06-18 12:00:00,2,6,34.77,92.78,32.43,83.7
2026-06-18 12:00:00,3,7,119.63,82.6,32.43,84.32
2026-06-18 12:00:00,3,8,71.82,82.18,32.43,78.24
2026-06-18 12:00:00,3,9,41.35,74.55,32.43,75.31
2026-06-18 12:00:00,4,10,75.91,78.56,32.43,77.26
2026-06-18 12:00:00,4,11,54.12,78.35,32.43,80.97
2026-06-18 12:00:00,4,12,72.31,79.43,32.43,81.32
2026-06-18 13:00:00,1,1,107.94,85.86,35.94,85.62
2026-06-18 13:00:00,1,2,76.22,87.38,35.94,84.84
2026-06-18 13:00:00,1,3,31.16,94.75,35.94,87.38
2026-06-18 13:00:00,2,4,127.7,96.89,35.94,87.56
2026-06-18 13:00:00,2,5,81.42,88.07,35.94,85.39
2026-06-18 13:00:00,2,6,40.36,87.1,35.94,86.97
2026-06-18 13:00:00,3,7,147.34,74.22,35.94,82.69
2026-06-18 13:00:00,3,8,84.79,85.68,35.94,89.52
2026-06-18 13:00:00,3,9,44.59,83.8,35.94,86.04
2026-06-18 13:00:00,4,10,97.18,96.2,35.94,92.79
2026-06-18 13:00:00,4,11,68.34,82.09,35.94,80.48
2026-06-18 13:00:00,4,12,80.02,84.84,35.94,86.95
2026-06-18 14:00:00,1,1,106.4,76.5,33.23,83.71
2026-06-18 14:00:00,1,2,66.82,79.3,33.23,80.62
2026-06-18 14:00:00,1,3,34.5,80.02,33.23,83.17
2026-06-18 14:00:00,2,4,118.26,86.03,33.23,88.55
2026-06-18 14:00:00,2,5,79.27,92.86,33.23,92.95
2026-06-18 14:00:00,2,6,41.28,78.29,33.23,84.89
2026-06-18 14:00:00,3,7,133.62,80.03,33.23,79.64
2026-06-18 14:00:00,3,8,88.83,89.99,33.23,88.28
2026-06-18 14:00:00,3,9,47.34,89.5,33.23,86.81
2026-06-18 14:00:00,4,10,89.47,84.66,33.23,89.9
2026-06-18 14:00:00,4,11,62.08,96.75,33.23,95.56
2026-06-18 14:00:00,4,12,80.62,78.82,33.23,74.89
2026-06-18 15:00:00,1,1,111.14,88.45,35.4,87.42
2026-06-18 15:00:00,1,2,69.11,87.14,35.4,89.78
2026-06-18 15:00:00,1,3,31.64,76.17,35.4,79.49
2026-06-18 15:00:00,2,4,125.95,82.33,35.4,85.76
2026-06-18 15:00:00,2,5,83.9,91.59,35.4,88.41
2026-06-18 15:00:00,2,6,42.45,88.66,35.4,91.97
2026-06-18 15:00:00,3,7,146.17,85.44,35.4,89.94
2026-06-18 15:00:00,3,8,80.98,79.44,35.4,78.35
2026-06-18 15:00:00,3,9,47.39,75.94,35.4,80.19
2026-06-18 15:00:00,4,10,94.44,81.6,35.4,82.12
2026-06-18 15:00:00,4,11,61.44,85.52,35.4,81.13
2026-06-18 15:00:00,4,12,78.29,98.73,35.4,92.08
2026-06-18 16:00:00,1,1,97.24,87.02,32.35,89.38
2026-06-18 16:00:00,1,2,67.23,97.48,32.35,93.0
2026-06-18 16:00:00,1,3,34.53,97.0,32.35,88.81
2026-06-18 16:00:00,2,4,112.57,85.52,32.35,82.58
2026-06-18 16:00:00,2,5,78.28,84.82,32.35,92.2
2026-06-18 16:00:00,2,6,38.02,82.71,32.35,83.85
2026-06-18 16:00:00,3,7,133.9,92.99,32.35,84.35
2026-06-18 16:00:00,3,8,89.05,82.41,32.35,84.54
2026-06-18 16:00:00,3,9,44.68,74.11,32.35,77.4
2026-06-18 16:00:00,4,10,85.09,90.96,32.35,84.69
2026-06-18 16:00:00,4,11,63.6,88.6,32.35,87.24
2026-06-18 16:00:00,4,12,82.76,81.74,32.35,81.61
2026-06-18 17:00:00,1,1,109.63,98.92,31.18,97.01
2026-06-18 17:00:00,1,2,72.59,96.22,31.18,93.05
2026-06-18 17:00:00,1,3,38.3,98.21,31.18,96.5
2026-06-18 17:00:00,2,4,125.94,87.51,31.18,90.74
2026-06-18 17:00:00,2,5,91.74,100,31.18,100
2026-06-18 17:00:00,2,6,44.23,100,31.18,100
2026-06-18 17:00:00,3,7,141.65,100,31.18,96.07
2026-06-18 17:00:00,3,8,100.11,100,31.18,100
2026-06-18 17:00:00,3,9,52.6,94.03,31.18,94.88
2026-06-18 17:00:00,4,10,96.74,94.13,31.18,92.52
2026-06-18 17:00:00,4,11,68.78,100,31.18,100
2026-06-18 17:00:00,4,12,88.63,99.97,31.18,100
2026-06-18 18:00:00,1,1,113.92,100,32.68,100
2026-06-18 18:00:00,1,2,81.79,93.21,32.68,96.55
2026-06-18 18:00:00,1,3,40.08,96.77,32.68,93.05
2026-06-18 18:00:00,2,4,125.44,100,32.68,100
2026-06-18 18:00:00,2,5,89.39,100,32.68,100
2026-06-18 18:00:00,2,6,45.79,93.15,32.68,92.66
2026-06-18 18:00:00,3,7,144.63,95.53,32.68,95.31
2026-06-18 18:00:00,3,8,103.61,100,32.68,93.34
2026-06-18 18:00:00,3,9,51.42,98.35,32.68,100
2026-06-18 18:00:00,4,10,99.62,87.47,32.68,93.23
2026-06-18 18:00:00,4,11,69.31,95.58,32.68,90.87
2026-06-18 18:00:00,4,12,91.92,96.56,32.68,95.93
2026-06-18 19:00:00,1,1,107.44,90.68,29.1,97.9
2026-06-18 19:00:00,1,2,73.31,92.69,29.1,95.43
2026-06-18 19:00:00,1,3,40.13,100,29.1,100
2026-06-18 19:00:00,2,4,115.71,95.74,29.1,96.46
2026-06-18 19:00:00,2,5,85.17,90.45,29.1,93.45
2026-06-18 19:00:00,2,6,44.82,100,29.1,99.52
2026-06-18 19:00:00,3,7,129.81,92.96,29.1,95.47
2026-06-18 19:00:00,3,8,94.37,100,29.1,100
2026-06-18 19:00:00,3,9,51.85,95.92,29.1,100
2026-06-18 19:00:00,4,10,90.49,99.16,29.1,95.08
2026-06-18 19:00:00,4,11,65.95,84.52,29.1,92.05
2026-06-18 19:00:00,4,12,91.26,100,29.1,100
2026-06-18 20:00:00,1,1,105.05,98.4,28.88,100
2026-06-18 20:00:00,1,2,72.33,94.09,28.88,93.56
2026-06-18 20:00:00,1,3,38.59,98.94,28.88,100
2026-06-18 20:00:00,2,4,116.64,84.81,28.88,90.46
2026-06-18 20:00:00,2,5,89.59,100,28.88,100
2026-06-18 20:00:00,2,6,45.14,96.46,28.88,95.91
2026-06-18 20:00:00,3,7,128.74,93.73,28.88,93.53
2026-06-18 20:00:00,3,8,101.33,95.25,28.88,97.03
2026-06-18 20:00:00,3,9,49.91,95.44,28.88,93.39
2026-06-18 20:00:00,4,10,86.59,90.66,28.88,91.02
2026-06-18 20:00:00,4,11,67.24,99.17,28.88,100
2026-06-18 20:00:00,4,12,91.16,91.41,28.88,93.39
2026-06-18 21:00:00,1,1,62.82,56.61,27.73,57.61
2026-06-18 21:00:00,1,2,48.08,66.0,27.73,69.41
2026-06-18 21:00:00,1,3,26.06,48.86,27.73,58.68
2026-06-18 21:00:00,2,4,78.66,59.89,27.73,61.61
2026-06-18 21:00:00,2,5,55.37,71.96,27.73,70.74
2026-06-18 21:00:00,2,6,32.08,55.08,27.73,56.43
2026-06-18 21:00:00,3,7,84.72,65.61,27.73,66.87
2026-06-18 21:00:00,3,8,66.97,64.18,27.73,64.09
2026-06-18 21:00:00,3,9,32.03,70.37,27.73,68.46
2026-06-18 21:00:00,4,10,55.18,69.36,27.73,66.22
2026-06-18 21:00:00,4,11,46.29,62.23,27.73,61.01
2026-06-18 21:00:00,4,12,62.32,70.38,27.73,70.2
2026-06-18 22:00:00,1,1,61.16,75.16,26.5,69.93
2026-06-18 22:00:00,1,2,46.93,60.21,26.5,62.38
2026-06-18 22:00:00,1,3,26.21,76.38,26.5,75.49
2026-06-18 22:00:00,2,4,63.35,62.6,26.5,63.93
2026-06-18 22:00:00,2,5,56.98,62.54,26.5,57.54
2026-06-18 22:00:00,2,6,29.56,61.33,26.5,62.11
2026-06-18 22:00:00,3,7,78.19,60.4,26.5,61.21
2026-06-18 22:00:00,3,8,63.65,68.75,26.5,66.31
2026-06-18 22:00:00,3,9,33.16,62.36,26.5,61.26
2026-06-18 22:00:00,4,10,52.89,73.51,26.5,68.93
2026-06-18 22:00:00,4,11,43.84,67.78,26.5,72.21
2026-06-18 22:00:00,4,12,60.51,72.23,26.5,71.23
2026-06-18 23:00:00,1,1,118.3,53.43,24.95,58.31
2026-06-18 23:00:00,1,2,46.23,69.94,24.95,70.31
2026-06-18 23:00:00,1,3,23.28,60.94,24.95,59.92
2026-06-18 23:00:00,2,4,60.42,65.95,24.95,65.59
2026-06-18 23:00:00,2,5,52.53,56.03,24.95,54.56
2026-06-18 23:00:00,2,6,30.73,78.46,24.95,75.72
2026-06-18 23:00:00,3,7,74.67,64.1,24.95,61.34
2026-06-18 23:00:00,3,8,64.03,58.94,24.95,61.51
2026-06-18 23:00:00,3,9,36.08,61.48,24.95,65.21
2026-06-18 23:00:00,4,10,54.5,65.12,24.95,64.41
2026-06-18 23:00:00,4,11,41.32,59.87,24.95,61.9
2026-06-18 23:00:00,4,12,59.37,67.3,24.95,64.08
2026-06-19 00:00:00,1,1,39.34,33.84,25.2,35.14
2026-06-19 00:00:00,1,2,30.38,46.36,25.2,42.68
2026-06-19 00:00:00,1,3,16.44,39.86,25.2,41.92
2026-06-19 00:00:00,2,4,41.3,35.38,25.2,41.43
2026-06-19 00:00:00,2,5,34.62,43.5,25.2,43.51
2026-06-19 00:00:00,2,6,20.35,39.22,25.2,40.24
2026-06-19 00:00:00,3,7,46.95,48.94,25.2,40.71
2026-06-19 00:00:00,3,8,42.13,46.95,25.2,43.94
2026-06-19 00:00:00,3,9,21.77,46.57,25.2,46.36
2026-06-19 00:00:00,4,10,34.26,44.13,25.2,40.7
2026-06-19 00:00:00,4,11,24.91,47.2,25.2,44.3
2026-06-19 00:00:00,4,12,39.96,44.55,25.2,35.54
2026-06-19 01:00:00,1,1,34.35,46.03,22.28,46.14
2026-06-19 01:00:00,1,2,30.75,30.42,22.28,36.78
2026-06-19 01:00:00,1,3,17.44,54.75,22.28,47.18
2026-06-19 01:00:00,2,4,43.67,39.42,22.28,40.65
2026-06-19 01:00:00,2,5,32.34,49.93,22.28,46.19
2026-06-19 01:00:00,2,6,18.71,36.27,22.28,40.3
2026-06-19 01:00:00,3,7,50.97,45.99,22.28,45.66
2026-06-19 01:00:00,3,8,41.78,50.8,22.28,44.22
2026-06-19 01:00:00,3,9,22.39,41.26,22.28,41.8
2026-06-19 01:00:00,4,10,34.64,28.32,22.28,40.96
2026-06-19 01:00:00,4,11,29.34,37.47,22.28,41.37
2026-06-19 01:00:00,4,12,37.96,34.99,22.28,36.77
2026-06-19 02:00:00,1,1,43.05,52.88,25.07,38.07
2026-06-19 02:00:00,1,2,26.55,42.84,25.07,43.53
2026-06-19 02:00:00,1,3,16.1,39.54,25.07,40.0
2026-06-19 02:00:00,2,4,46.47,43.35,25.07,39.05
2026-06-19 02:00:00,2,5,36.06,36.08,25.07,40.59
2026-06-19 02:00:00,2,6,18.76,37.11,25.07,40.33
2026-06-19 02:00:00,3,7,50.05,36.38,25.07,38.58
2026-06-19 02:00:00,3,8,42.56,36.74,25.07,40.57
2026-06-19 02:00:00,3,9,19.71,47.19,25.07,48.46
2026-06-19 02:00:00,4,10,34.48,36.54,25.07,35.17
2026-06-19 02:00:00,4,11,27.54,47.46,25.07,42.39
2026-06-19 02:00:00,4,12,39.14,43.12,25.07,43.43
2026-06-19 03:00:00,1,1,35.6,38.97,23.07,41.59
2026-06-19 03:00:00,1,2,27.79,51.04,23.07,46.6
2026-06-19 03:00:00,1,3,17.11,34.14,23.07,33.19
2026-06-19 03:00:00,2,4,43.32,40.63,23.07,47.65
2026-06-19 03:00:00,2,5,35.08,38.81,23.07,36.71
2026-06-19 03:00:00,2,6,19.92,39.69,23.07,45.11
2026-06-19 03:00:00,3,7,48.18,32.0,23.07,36.29
2026-06-19 03:00:00,3,8,43.76,31.64,23.07,31.67
2026-06-19 03:00:00,3,9,24.3,50.42,23.07,49.89
2026-06-19 03:00:00,4,10,38.59,32.58,23.07,36.75
2026-06-19 03:00:00,4,11,25.92,45.32,23.07,41.82
2026-06-19 03:00:00,4,12,36.59,40.36,23.07,37.46
2026-06-19 04:00:00,1,1,43.07,47.55,22.44,48.97
2026-06-19 04:00:00,1,2,30.9,54.79,22.44,48.9
2026-06-19 04:00:00,1,3,15.48,49.35,22.44,51.78
2026-06-19 04:00:00,2,4,44.63,55.15,22.44,45.37
2026-06-19 04:00:00,2,5,41.05,41.52,22.44,36.56
2026-06-19 04:00:00,2,6,20.04,37.54,22.44,38.31
2026-06-19 04:00:00,3,7,47.71,42.41,22.44,42.0
2026-06-19 04:00:00,3,8,39.49,41.09,22.44,39.82
2026-06-19 04:00:00,3,9,22.14,50.13,22.44,46.86
2026-06-19 04:00:00,4,10,30.66,37.9,22.44,39.3
2026-06-19 04:00:00,4,11,30.04,33.84,22.44,38.13
2026-06-19 04:00:00,4,12,38.92,39.92,22.44,46.35
2026-06-19 05:00:00,1,1,42.01,42.68,25.36,42.51
2026-06-19 05:00:00,1,2,29.29,39.91,25.36,39.9
2026-06-19 05:00:00,1,3,17.38,52.95,25.36,38.65
2026-06-19 05:00:00,2,4,41.46,43.16,25.36,43.62
2026-06-19 05:00:00,2,5,41.8,33.09,25.36,33.94
2026-06-19 05:00:00,2,6,17.36,43.59,25.36,44.04
2026-06-19 05:00:00,3,7,52.33,34.27,25.36,34.52
2026-06-19 05:00:00,3,8,41.14,39.8,25.36,41.96
2026-06-19 05:00:00,3,9,22.14,34.92,25.36,31.75
2026-06-19 05:00:00,4,10,32.21,43.36,25.36,45.35
2026-06-19 05:00:00,4,11,28.2,29.68,25.36,30.34
2026-06-19 05:00:00,4,12,37.22,43.74,25.36,37.29
2026-06-19 06:00:00,1,1,54.43,63.47,25.73,60.61
2026-06-19 06:00:00,1,2,42.41,56.3,25.73,56.25
2026-06-19 06:00:00,1,3,24.35,58.3,25.73,56.84
2026-06-19 06:00:00,2,4,59.53,66.25,25.73,69.49
2026-06-19 06:00:00,2,5,46.71,62.74,25.73,60.95
2026-06-19 06:00:00,2,6,28.63,61.51,25.73,60.46
2026-06-19 06:00:00,3,7,70.12,56.44,25.73,63.03
2026-06-19 06:00:00,3,8,53.29,62.94,25.73,59.45
2026-06-19 06:00:00,3,9,31.24,61.94,25.73,58.5
2026-06-19 06:00:00,4,10,42.23,56.49,25.73,53.88
2026-06-19 06:00:00,4,11,37.85,49.88,25.73,51.9
2026-06-19 06:00:00,4,12,51.33,58.32,25.73,56.77
2026-06-19 07:00:00,1,1,60.6,51.67,27.7,49.63
2026-06-19 07:00:00,1,2,40.84,51.2,27.7,54.98
2026-06-19 07:00:00,1,3,22.3,62.53,27.7,53.77
2026-06-19 07:00:00,2,4,63.87,57.97,27.7,58.24
2026-06-19 07:00:00,2,5,49.56,64.15,27.7,60.23
2026-06-19 07:00:00,2,6,26.38,59.82,27.7,61.18
2026-06-19 07:00:00,3,7,75.33,61.17,27.7,57.98
2026-06-19 07:00:00,3,8,56.03,60.36,27.7,55.98
2026-06-19 07:00:00,3,9,30.2,62.83,27.7,59.53
2026-06-19 07:00:00,4,10,49.6,64.31,27.7,58.5
2026-06-19 07:00:00,4,11,36.95,67.12,27.7,58.77
2026-06-19 07:00:00,4,12,50.69,56.76,27.7,59.45
2026-06-19 08:00:00,1,1,56.05,56.54,26.95,53.44
2026-06-19 08:00:00,1,2,44.74,65.71,26.95,66.07
2026-06-19 08:00:00,1,3,21.08,65.37,26.95,66.97
2026-06-19 08:00:00,2,4,64.6,57.9,26.95,54.25
2026-06-19 08:00:00,2,5,48.73,41.77,26.95,47.53
2026-06-19 08:00:00,2,6,28.81,56.4,26.95,56.51
2026-06-19 08:00:00,3,7,70.82,40.81,26.95,44.81
2026-06-19 08:00:00,3,8,55.04,52.46,26.95,52.41
2026-06-19 08:00:00,3,9,31.69,70.71,26.95,65.49
2026-06-19 08:00:00,4,10,48.23,46.56,26.95,48.04
2026-06-19 08:00:00,4,11,35.63,50.58,26.95,52.26
2026-06-19 08:00:00,4,12,51.1,58.71,26.95,56.42
2026-06-19 09:00:00,1,1,85.6,74.13,30.07,72.12
2026-06-19 09:00:00,1,2,63.25,85.3,30.07,81.62
2026-06-19 09:00:00,1,3,32.58,91.14,30.07,86.96
2026-06-19 09:00:00,2,4,96.81,71.7,30.07,79.95
2026-06-19 09:00:00,2,5,68.93,85.24,30.07,83.92
2026-06-19 09:00:00,2,6,36.79,75.34,30.07,74.59
2026-06-19 09:00:00,3,7,110.59,81.57,30.07,78.96
2026-06-19 09:00:00,3,8,79.8,81.29,30.07,81.65
2026-06-19 09:00:00,3,9,43.62,71.22,30.07,71.45
2026-06-19 09:00:00,4,10,68.65,79.14,30.07,78.06
2026-06-19 09:00:00,4,11,53.26,77.61,30.07,77.51
